,genes,ci_test_results,z_test_results,z_test_p_values,mean_diff
16532,TXLNB,False,False,0.7799176680914444,0.3715590470572412
16533,MED26,False,False,0.2976657170147452,0.8469502269241378
16534,LENG9,False,False,0.475198043915636,1.2053586488503454
16535,AC092718.1,False,False,0.3669099416070183,1.7926747188673784
16536,GUCA1A,False,False,0.501894648600143,1.7461002533789194
16537,FAM24A,False,False,0.05312360277139773,-1.4972153753872357
16538,SCYL1,False,False,0.072012230008301,-3.9712659770344914
16539,PLEKHH3,False,False,0.9309795731197558,0.17753246504709885
16540,CHMP6,True,True,0.013462632926690225,-5.134106443206896
16541,CERS6,False,False,0.09131355247150816,-4.190274127000002
16542,MYH14,False,False,0.17972433459749726,1.9245763983529596
16543,CUL3,False,True,0.02199997288521006,5.942615569034459
16544,DPY19L3,False,False,0.822677287611302,0.1328051180758596
16545,PLEKHS1,False,False,0.21345153932672545,2.177445786177913
16546,CYTH3,False,False,0.08903259632958972,-4.30860760895586
16547,PFN4,False,False,0.3984909099585803,-2.27809627810846
16548,LRRC7,False,False,0.29759345004735127,0.7897585183486491
16549,SMAD9,False,False,0.4926905757203329,0.8766712881944827
16550,CNR2,True,True,0.01612843509090114,8.776147844695856
16551,DLGAP5,False,False,0.15441186069504553,2.854312273177932
16552,AGGF1,False,False,0.959815869317605,0.13911044806206974
16553,ZNF14,False,False,0.4127134296199032,-3.106632860231036
16554,DGKA,False,False,0.06454471541271284,9.928037305020695
16555,ALOX15,False,False,0.8683430625594435,0.9061731501128261
16556,OR2C3,False,False,0.3649369407812524,-0.43249036848251515
16557,LPP,False,False,0.47779452124264643,-1.5423277948137901
16558,LINC00493,False,False,0.6917502070163866,-1.314931727517262
16559,MAGEA2B,False,False,0.7847953600197151,0.3813114705496812
16560,CCT2,False,False,0.1549906612165682,9.473209823241376
16561,SLC11A1,False,True,0.01076374325385853,-5.543458863082827
16562,C9orf50,True,False,0.2703985223917371,2.2959316253940525
16563,HDAC7,False,False,0.11455117336395952,-5.498150607413784
16564,SLFN14,False,False,0.59681829453536,1.142695163318308
16565,YPEL4,False,False,0.13280557456001438,-3.5527485797251876
16566,AARD,False,False,0.3179580466990135,-0.5954422395555861
16567,OR2AP1,False,False,0.4692706699153606,0.4287550505910185
16568,KHDRBS3,False,False,0.38655584258924525,-1.0907304152901185
16569,NOL9,False,False,0.4381405343864242,2.0934758565241385
16570,OTUD3,False,False,0.8629126243260429,0.3138152537862089
16571,C11orf21,True,True,2.239189392988864e-18,-45.913565239664145
16572,C19orf68,False,False,0.6322296513590079,-0.8616490544296544
16573,WDR27,False,False,0.18593632582304476,2.3094615934227587
16574,CUTA,False,True,0.006401182162242558,-14.783165672000024
16575,LRRC23,False,False,0.8392773753861664,-0.16263991059586047
16576,MARCH7,False,False,0.19421555066908902,-3.4364617786896616
16577,C1orf94,False,False,0.7341913021844235,0.5445568900169999
16578,UCKL1,False,False,0.09319652380954654,3.846463512551736
16579,LYRM4,False,False,0.16978226898715265,3.770675997593102
16580,STK11,True,True,0.000591976147105858,-4.450756438834482
16581,RP11-1236K1.1,False,False,0.983773193412345,-0.0442789880606147
16582,DMRTC1B,False,True,0.04564618847720693,0.3368277039754276
16583,IL31RA,False,False,0.6296947988662644,0.39129131736541867
16584,C9orf171,False,False,0.5755188599449905,1.2053477200223712
16585,DIO3,False,False,0.6951135036430951,1.4408462134234643
16586,SEC24D,False,False,0.9077652696049002,-0.21810730095172204
16587,UBL4B,False,False,0.9980163080627964,-0.009195177427771206
16588,SRP9,False,True,0.04645986805188585,-21.13751927103442
16589,OR5T1,False,False,0.08057219059279166,-5.59716343879874
16590,RTN4RL2,False,False,0.277428273821253,2.5271800501883517
16591,COL7A1,False,False,0.3605689891533944,2.0046127958304734
16592,RNF8,False,False,0.18077754486401987,-1.1021780876275855
16593,ATP6V1D,False,True,0.02929742479918926,-7.037094228689654
16594,IL17RD,False,False,0.3585503511689684,1.9285703607805524
16595,ATP6V0B,False,False,0.05908805097741988,-14.436474934551711
16596,PURB,False,False,0.4710087677492105,-0.6029335667034452
16597,VPS41,False,False,0.4220746644097493,-1.8887445273103438
16598,FBXO27,False,False,0.7592707057816147,0.6866507440715841
16599,ABCA10,False,False,0.9135058994670444,0.10011963262274692
16600,SLFN13,True,True,5.491154568058889e-16,-34.609688359272425
16601,ME2,False,False,0.4324631888553149,-2.319413196137937
16602,STPG1,True,False,0.1238665250103822,1.7755670653399651
16603,DDX19B,True,True,0.009255175556280372,-19.69393364659308
16604,SLC24A1,False,False,0.49033924077779856,0.4301302466000001
16605,FAF1,False,False,0.38498773019094723,2.0537082495999996
16606,C19orf25,False,False,0.09544492823389046,-3.79629639244828
16607,MAN2A2,True,True,1.2494092051294907e-05,-9.484374488586205
16608,GTPBP1,False,False,0.9445110803213352,0.19029411540001462
16609,IVD,False,True,0.005255566047282168,-9.295802848344827
16610,RAP2A,True,True,0.0010294128661884035,-4.069948886448275
16611,RPL4,True,True,2.9844394105548424e-06,270.78297790137935
16612,IGSF11,False,False,0.4176159508620063,1.6242613520369205
16613,LRIG2,False,False,0.534549040644388,1.288809520135172
16614,MLEC,False,False,0.6065200084157851,1.7501017595861867
16615,LYSMD4,False,False,0.49170867832622134,1.3869111241144845
16616,RWDD3,False,False,0.48450011421420447,1.8377334760931063
16617,BET1L,False,False,0.2063490401553827,-1.7038224105517301
16618,TBX10,False,False,0.19032176927648936,-0.13227738975255018
16619,ZNF217,False,False,0.20955021074289515,-2.780448961862078
16620,PHAX,False,False,0.5612297640777841,0.88845936733793
16621,CDK6,True,True,2.6069957770985073e-08,-6.512581376810344
16622,HSPA1B,False,True,0.003607780198629002,-263.1129746893104
16623,NOS1AP,False,False,0.5773323602605468,1.171405746648428
16624,RIPPLY3,False,False,0.5291694758443888,0.08052913995088878
16625,NLRC4,False,False,0.8126988242625326,0.6577190316370007
16626,UCN3,False,False,0.5130208823871987,0.6403865836792028
16627,STC1,False,False,0.23203285167560994,-3.9557032053704155
16628,TUBB8P12,False,False,0.8037319794676651,0.23551265905987417
16629,PREPL,False,False,0.6214673886461954,-1.0244690270689638
16630,FOXD4L4,False,False,0.31993860225166815,1.320018129238476
16631,NAT10,False,False,0.8177971043186936,0.5895314265517158
16632,DEFB128,False,False,0.3277271840820656,2.6435608371544834
16633,BEST4,False,False,0.763062164907647,-0.6656429985404624
16634,OR6N1,False,False,0.08549755490109323,-3.2823554765836462
16635,ERH,False,False,0.07630481971899418,10.887305580137948
16636,WDR26,True,True,0.002211113948067585,-7.04902842275861
16637,CERS3,False,False,0.3806263233682273,1.2656666608167448
16638,MBTPS2,False,False,0.9306295782672682,-0.0785558174551717
16639,FAM43A,False,False,0.38809887893778394,-3.036629044517241
16640,CYB5A,False,False,0.3685383871206831,5.97311733368965
16641,ZNF17,False,True,0.007008215566041913,-1.697472415048276
16642,CALR,False,False,0.10072599718918537,-50.99241686206892
16643,GSTA5,False,False,0.5197055854365994,1.2196635411620207
16644,ACP6,False,False,0.7028035453273542,1.1527251701586199
16645,TFCP2,False,False,0.3362280138963748,-2.0133476766965437
16646,GJB2,True,False,0.1114985233266139,3.625018150574607
16647,MYOZ1,False,False,0.8849652858383595,-0.11315553678926049
16648,TPSAB1,False,False,0.8326776792746016,-0.0809588795965327
16649,PTGDR2,False,False,0.8679553296827922,0.25097390699534516
16650,LSMEM1,False,False,0.06174398445929175,-0.7502006863127586
16651,PRAMEF26,True,False,0.2630771567776051,1.428939161651076
16652,MLLT6,True,True,1.1571815243382791e-10,-40.09288192600002
16653,C7orf77,False,False,0.5399851704367572,1.7886010939532044
16654,PHF2,False,True,0.003596919495006198,-4.73311212444138
16655,EBP,True,True,3.849450123221926e-07,-12.10104946802069
16656,SEPT5,False,False,0.3920879292857974,-1.5201381285892133
16657,ZNF592,False,False,0.37476135104677444,2.4931554311517203
16658,TAF1A,False,False,0.40309500701500234,1.3396298954413801
16659,LIN54,False,False,0.56416058762717,-0.7504498144344858
16660,NISCH,True,True,1.2021177018618973e-07,-10.926784856758616
16661,FAM204A,False,False,0.24243267293518067,-1.7573053530344822
16662,OR4B1,False,False,0.2862887867833658,4.541604175088838
16663,FOXL2NB,False,False,0.4655341180259044,1.7474836768946211
16664,FLT1,False,False,0.20484372659989758,-2.040994663482068
16665,L3MBTL1,False,False,0.07622086066222822,-4.242637716401378
16666,IFNAR2,True,True,5.461412971697827e-06,-17.66229700724135
16667,SLC35F1,False,False,0.5437607128112714,0.7019027162555103
16668,ST14,False,False,0.5881176590061312,2.367800235772613
16669,AIM1L,False,False,0.44660238467276725,0.5474931367798626
16670,MYCBP,False,True,0.006754085032885337,-6.4616413315310375
16671,MREG,True,True,0.01991532973526875,4.543145492475862
16672,ABHD16A,False,False,0.1421309136261636,-2.1000776260689626
16673,TMEM135,False,False,0.11774817884364883,-5.2354942932
16674,AC243829.1,False,False,0.5282620913272449,65.84287210103719
16675,LCORL,False,False,0.5705998005470407,-0.31909047310344985
16676,ZFP37,True,False,0.13720321110662498,1.6949741929952413
16677,MTERF2,True,True,4.317553131571353e-05,-7.212167862931032
16678,NELL2,False,False,0.8882342696243356,0.39563604088672477
16679,PRSS53,False,False,0.4057142865058747,1.211508724151405
16680,SULT2A1,False,False,0.1804161466383989,-2.322911354697948
16681,TPD52L3,True,False,0.23822383898541688,2.8803962632584983
16682,IGFBP2,False,False,0.21943211924704387,-13.68342187226554
16683,CRCP,True,True,7.516785424383895e-05,-7.7569971575517265
16684,PSMD3,False,False,0.6147456813812078,4.383384640689641
16685,KIR2DL5A,True,True,0.0047325542717854595,-2.2515986165611244
16686,MORC1,False,False,0.7904146111518866,0.2111412996605272
16687,STARD13,False,False,0.16718853994915017,-1.680280475069889
16688,EPB41L1,False,False,0.2646513479223209,4.639102725966897
16689,AC213203.1,True,False,0.23341049289161464,0.754221783276136
16690,PLCXD3,False,False,0.7279420958619649,0.5592043825701782
16691,OXGR1,False,False,0.7807770863149114,0.5895411216455535
16692,SERPINA2,False,False,0.9870880362250416,0.022550982583679602
16693,CPXCR1,False,False,0.8155557213861466,0.10436859089737863
16694,PRR15L,False,False,0.17679382814457079,3.4915233537515507
16695,PCDHA3,False,False,0.478334726918172,1.6643392268654786
16696,EN1,False,False,0.6586979330526224,-0.3962110247888533
16697,AGTR2,False,False,0.15094220091932894,-0.9189277539816559
16698,KNOP1,False,False,0.4092299441163163,0.981964874496553
16699,PHLDB3,False,False,0.058447425768984214,-4.843212087096548
16700,GBP7,False,False,0.5144660475921385,0.6135830071736526
16701,TBC1D17,False,False,0.34927968051893876,1.585377327296552
16702,ZNF506,False,False,0.5726705115519339,1.3394060003275854
16703,DACT3,False,False,0.07734874431468054,-0.8677362456634481
16704,CRIM1,False,False,0.49471164219001273,-5.156230828551735
16705,UGT2B28,False,False,0.9944279593515275,-0.01867007121486486
16706,MYOM1,False,False,0.2780493584819802,-1.5684363755288966
16707,CELF5,False,False,0.40986274367244724,1.3258633522126893
16708,ARSB,False,False,0.6842407667678849,0.7542698099448266
16709,PDCD4,False,False,0.05209690568488034,-11.011396324206899
16710,REC8,False,False,0.24432712083823593,-2.590620636733794
16711,CCNJ,False,False,0.26587809633211945,3.796013709508278
16712,LAYN,False,False,0.9004610542986553,0.2576168698479915
16713,EZH2,False,False,0.34908553412166854,1.4162352575586183
16714,ANKRD10,False,False,0.814487322287226,1.2343783132413932
16715,NPRL2,False,True,0.038925324360644144,-2.5836900647420684
16716,AP3M1,False,False,0.4876639428768821,-1.39007435096552
16717,ADCY3,False,False,0.11721774256085121,3.2389659341310306
16718,CAPZA2,False,True,0.03950079006877932,-72.03441618924137
16719,FAM90A1,False,False,0.688698547492481,-1.5089877657808275
16720,LANCL2,False,False,0.6083169690521983,0.6244448116896546
16721,UBE3D,False,False,0.933537432738114,0.27268258013241464
16722,WDR48,False,False,0.0698636344428032,-3.8459078408551797
16723,TCEA2,False,False,0.3375213874305796,2.412083958503448
16724,DHH,False,False,0.16449670504889125,-0.3448016889651791
16725,DERA,False,False,0.21464247478542586,-1.5526932620413767
16726,ZNF430,False,False,0.9594675302475012,-0.0734355841724117
16727,FCRL5,True,True,4.196121446355227e-13,25.072272419373796
16728,ITIH6,False,False,0.5444939510702376,-0.4128398062665244
16729,NHP2L1,False,False,0.22746507877233768,6.2989328502758895
16730,KRTAP10-3,False,False,0.2978778271514152,0.6730143194427616
16731,CXCL10,False,False,0.05803503151888841,66.6899470330371
16732,PLCH1,False,False,0.830925280216504,-0.1389673101061657
16733,RAB1B,True,True,9.128644920189556e-05,-26.24410562793102
16734,C12orf75,True,True,1.5131646218608267e-05,-52.56376728219999
16735,RHOA,True,True,0.003535269302943847,-55.07642622551714
16736,ATRX,False,False,0.4566435919562456,2.1292665976551746
16737,OR51G1,False,False,0.8544415979641679,-0.26323474667743096
16738,TTC38,True,True,2.1010068513633892e-21,-82.68973266714485
16739,C6orf15,False,False,0.40662754497332476,3.3350919926930263
16740,PCDH15,False,False,0.7635682989449734,0.31060618624341785
16741,NOVA2,False,False,0.33853811010346546,2.9072554303057245
16742,PLA2G4C,False,False,0.8832713589222114,0.23791213364868824
16743,CACTIN,False,False,0.058588966003075456,-4.494214892124138
16744,RXRG,False,False,0.9402523686341389,-0.1489383663970587
16745,NDUFB10,False,False,0.2730627940984385,-7.565358548275839
16746,EIF4EBP2,True,True,5.051972053039224e-05,-13.475233522137927
16747,TOM1,False,True,0.008406222411649029,-4.627202753055169
16748,C6,False,False,0.9147862169247638,-0.21055354483748467
16749,NCL,False,False,0.9958748253978342,-0.11300648965527671
16750,ENDOV,False,False,0.361699253298967,2.29591171873793
16751,CTHRC1,False,False,0.7322404314885343,-2.0996209288337937
16752,PRELP,False,False,0.3231412663522283,-2.514806321537089
16753,ZNF324,False,False,0.6659922030685337,-0.7438277652413792
16754,IL22RA1,False,False,0.38656429096984113,0.7901034557406965
16755,HFE,False,False,0.4199625824424267,2.7701303997999993
16756,SERPINH1,False,False,0.11319533752279905,-19.487725847737934
16757,ATP6AP1L,False,False,0.5629660917361589,-1.389173436820573
16758,RABL3,False,False,0.3094129068728567,3.8430834330068997
16759,C10orf53,False,False,0.4502727095479282,1.0967292910526862
16760,GPR152,False,False,0.6071686584058165,0.4473591270605588
16761,ARMC8,False,True,0.035915667872626164,-3.415131068737935
16762,BRD1,False,False,0.38100825160531016,-2.7043648661034467
16763,MTX1,False,False,0.8385069015193165,0.6143643531724194
16764,CCL4L2,False,False,0.6634616364342822,14.409003816777442
16765,MAGEF1,False,False,0.1115609673725523,2.657526371875864
16766,FGFBP3,False,False,0.7042331871788692,1.0954617222683036
16767,POLD2,False,False,0.06071508888807855,18.113552707793147
16768,IBSP,False,False,0.41189668302327764,0.526085620544244
16769,TBK1,True,True,0.0037355531629471917,-3.217815131937936
16770,CAB39L,False,False,0.6347431736297504,0.7744327694068955
16771,PTAR1,False,False,0.4618039397946687,-1.8180042426620702
16772,MYL6,True,True,1.4806181656662122e-08,-411.786670182069
16773,ZBTB34,False,False,0.6274058117513687,1.6204600656275865
16774,ZFC3H1,False,False,0.3442299612854257,2.3343619878206923
16775,HYI,False,False,0.9472352317820107,-0.19706107779655113
16776,KLRC2,True,True,9.813946896547963e-21,-35.09448140206578
16777,HRK,True,False,0.11946326990907373,3.5766964661902065
16778,CCBL2,False,False,0.848769536289206,-0.48558736510345213
16779,GPR182,False,False,0.7236029523006847,0.14823586316022075
16780,C21orf91,False,False,0.5207675671362086,-2.000722996813799
16781,ZNF879,False,False,0.570620755402359,0.8806577059551728
16782,NACA,False,False,0.12666085969447125,63.727427849655214
16783,PLCE1,False,False,0.30297507595855466,1.3973081465179313
16784,DNAJB7,False,False,0.29451928599366395,-4.073539438264966
16785,GPX5,False,False,0.33441572953069487,1.7649385203792392
16786,DPCD,False,False,0.16042546181735418,3.088587275651726
16787,SMYD1,False,False,0.6046369195425907,0.8732602930307587
16788,CBX8,False,False,0.4511059745929772,-0.9387241358386209
16789,PBDC1,False,False,0.5720932080071086,-0.8728305030344927
16790,ACKR3,False,False,0.773869693720391,1.0331740237204823
16791,DRC7,False,False,0.33251928691238386,-2.565246752720973
16792,BPIFB3,False,False,0.7027347552485224,0.8001020801807348
16793,FOXN1,False,False,0.8086730322159759,-0.1885618457164724
16794,GAA,True,True,0.0003909986598412074,-9.351829936124133
16795,TRAPPC1,True,True,9.208338208518769e-10,-42.36162938682759
16796,DBF4B,False,False,0.6703294178031394,0.9439693523848267
16797,NDST3,False,False,0.40313323500055964,0.29217707578342267
16798,VPS33B,False,False,0.7165869440912506,-0.31366437858689444
16799,MAGEA9,False,False,0.29057414377572455,0.6779333220395772
16800,TRIM45,False,False,0.8784098053912913,-0.12462935159310407
16801,OR1I1,False,False,0.3825538993360482,0.9163454894152793
16802,TRABD2B,False,False,0.6332070501323561,0.0909749189535714
16803,PILRA,False,True,0.029989830805223848,-15.166688198642753
16804,UNC5A,False,False,0.8300497722791624,-0.23298196790685166
16805,LAMP3,True,False,0.055927782268930824,5.584172222881213
16806,GNPNAT1,False,False,0.05528403071506931,3.006561772399998
16807,RRP8,False,True,0.0017064322104899223,-1.5743754095586198
16808,BBS1,False,False,0.5528950879241187,0.3264290033103432
16809,CR1L,False,False,0.5107847614089849,0.7392299855739763
16810,ELOVL2,False,False,0.2696483656664662,1.9189293723574883
16811,NTN3,False,False,0.605779603095013,1.2640259574855743
16812,GPATCH3,False,False,0.2827240348333113,-2.478559373379305
16813,MMD,False,False,0.2462835866660933,3.4856446338206872
16814,MTMR10,False,True,0.010896257584455248,-14.025818135799987
16815,TNFRSF13C,True,True,9.410946738560672e-18,69.1388466352473
16816,ZNF675,False,False,0.08721736767441267,2.2678222042758627
16817,WNK1,False,False,0.2971641070362049,-5.223869799448281
16818,FAM25A,False,False,0.5039528145834706,-0.3412045497738263
16819,AMIGO3,False,False,0.3295777296934054,-1.726938782442402
16820,PLA2G2F,False,False,0.7866143762318307,0.3833464390897431
16821,PLK4,False,False,0.3492508310661232,2.307087006357932
16822,ZNF571,False,False,0.7878474283704909,-0.4303510625062046
16823,RCC2,False,False,0.5387563648026032,-1.816038249931026
16824,SNAP29,True,True,9.721869075332133e-11,-10.447817578931037
16825,OR5AR1,False,False,0.542173453132324,1.0590722262499066
16826,S100A4,True,True,1.4417935197634473e-08,-317.7231626723793
16827,CCDC185,False,False,0.6104104284833815,-1.1620568708937151
16828,DPYSL3,False,False,0.5331859707882867,2.1103774907201682
16829,TCP10,False,False,0.8216716755182872,-0.6088999056557047
16830,TRIM27,False,False,0.09703001040960087,-3.386626203999988
16831,ZNF740,False,False,0.44704338220072104,2.157805346731031
16832,RBM12,False,False,0.15813573318241136,5.1947938659999835
16833,CDK11B,True,True,0.00020602027970093633,-8.339652496344833
16834,IL1F10,False,False,0.5769836529079689,0.17661786050748984
16835,MTHFD2,False,False,0.0843913089577503,5.626277752827576
16836,MRPL49,False,False,0.8316844747546777,-1.012242847103451
16837,NMNAT1,False,False,0.3491258774195005,-0.33064957900689596
16838,FAAP20,False,False,0.24927974045223067,-2.554426355296556
16839,TFB2M,False,False,0.3979565612074465,2.8225952767724145
16840,STAP2,False,False,0.15386152517493415,2.3038621083621234
16841,DPYSL4,False,False,0.8650068000000508,0.07951144715268965
16842,SACS,False,False,0.8437655535686653,0.1082388395241356
16843,RLN1,False,False,0.5174522533632755,0.7344372602955926
16844,ATAD3A,False,False,0.93905976502207,-0.1370612803103448
16845,MAPRE3,False,False,0.5488308109710625,1.8502559422917262
16846,TAAR2,False,False,0.6382851532246032,0.4414563860929104
16847,ITGA7,False,True,0.022618722294282276,-3.7452132579074484
16848,EIF3CL,False,False,0.8627155081399397,0.322427248335174
16849,DCP1B,False,False,0.5223063751394077,1.156564628724139
16850,EVA1C,False,True,0.04302555242575016,-1.1850136463245793
16851,CWC27,False,False,0.6203043135472726,0.7042759584275835
16852,CTPS1,False,False,0.354388846566316,1.6467530294551693
16853,KIAA1683,False,False,0.09146110294344507,3.5099043647168955
16854,C19orf57,False,False,0.9554039315129943,0.10406884178275799
16855,PABPN1L,False,False,0.5593383331039834,0.6501934767428759
16856,CACNA1S,False,False,0.6629458423465301,1.4054728613478467
16857,MOG,False,False,0.9124991214640025,0.39868191774888384
16858,ROPN1B,False,False,0.309461007996539,2.3846051048567243
16859,ICA1L,False,False,0.9575569556500358,0.10723789523655114
16860,ZNF16,False,False,0.8918543490385116,-0.214512962544827
16861,LRRC34,False,False,0.5233678963045016,0.3624223784168965
16862,PCMT1,False,True,0.018455221914214493,-5.952438115448274
16863,SIVA1,False,True,0.017907783302148254,-11.139111274965487
16864,COX6B1,False,False,0.41202474889965124,19.060666273793117
16865,ECE2,False,False,0.8518404825440788,0.10650471899793068
16866,OR2AJ1,False,False,0.5854819595625598,0.4829442448730227
16867,PTPN12,True,True,2.8491499643556355e-11,-170.59758767931035
16868,ADGRD1,False,False,0.19391857090716536,1.0134418777606784
16869,HSD17B7,False,False,0.6454242130231767,0.8968567494620672
16870,BTNL2,False,False,0.624892969316452,0.4517436108534483
16871,PPRC1,False,False,0.859575872041272,-0.3776660989241378
16872,MAST2,False,False,0.784882230750193,-0.24771492306896548
16873,DPYSL5,True,False,0.1568504531534635,1.5456882834868333
16874,ZNF91,False,False,0.7925375889270226,-0.545957556386206
16875,KLHL34,False,False,0.2936530134184424,2.9251152217159966
16876,SLC9A4,False,False,0.6167364512559821,0.4196111197287584
16877,TMEM108,False,False,0.24562458847323698,-0.911237768117731
16878,FAR1,True,True,0.005819063235681296,-6.462186139517236
16879,RFNG,False,False,0.15051263306822762,-1.5012776016068994
16880,GBX2,False,False,0.5467848735737049,0.1959462966528469
16881,RORC,False,False,0.16054455225198605,-1.001117997874145
16882,IFNW1,True,True,0.013535403431215204,73.83698208684208
16883,ZBED9,False,False,0.507330077940438,-2.6427511870456972
16884,PCP2,False,False,0.5398694558565627,-0.6881234853575169
16885,RYR3,False,False,0.4972648355587147,0.7429345256700068
16886,H3F3A,False,True,0.02833884428550669,-107.00664815034497
16887,LIMS3L,False,False,0.10562250552385365,-0.6054582613447417
16888,SOX9,False,False,0.1346263283438115,3.197822130420552
16889,METAP1D,False,False,0.291793731585415,1.450065300737931
16890,C6orf52,False,False,0.8664097122367933,0.550467660619586
16891,RGPD8,False,False,0.4673349101675873,1.5501661737441381
16892,F3,False,False,0.11860074028897502,16.522287841735515
16893,UGT1A5,False,False,0.417101125386228,1.114610829020994
16894,NAGPA,False,True,0.03456909110991055,-1.041082656855174
16895,PGK1,False,False,0.07188016953301465,-10.355607746689657
16896,AMER1,False,False,0.6160516894217756,0.21806300385241384
16897,CCL14,False,False,0.6384890350983676,2.4551036007281635
16898,MEPCE,True,True,0.004419074143321004,6.010813972089657
16899,GIN1,False,False,0.08289784320333217,-3.3566486558620685
16900,TTC6,False,False,0.984751508380852,-0.022026979181379414
16901,HEATR9,False,True,0.003612346949893185,-1.7795219567103746
16902,HABP4,False,False,0.6969186522727953,0.36638236897931264
16903,PROC,False,True,0.005460523394320107,-6.0283184490079105
16904,DSCR3,True,True,7.96365733194917e-14,-7.7029049806896595
16905,C8orf89,False,False,0.39790982300108246,1.3102928538230998
16906,LIMS2,False,False,0.5618001177697416,-0.6679389377206908
16907,EIF6,False,False,0.7317947036424273,2.3022541404138224
16908,KIAA1211L,False,True,0.04457474081710807,-0.9529762008013103
16909,OSR1,False,False,0.37969126776998796,0.7964893122140129
16910,HES4,False,False,0.1986677702568863,2.337532969804826
16911,CPTP,False,False,0.4143963352224247,3.038698055386213
16912,SYVN1,True,True,3.4633133619877887e-07,14.711689894482753
16913,ZFP30,False,False,0.21433508705244575,0.6825060313213802
16914,KRAS,False,False,0.6934189803138338,0.5552855457241463
16915,RBM19,False,False,0.5802656809172588,0.5484704638896574
16916,CEBPZOS,False,False,0.1478324556672376,-1.835667714206899
16917,REM1,False,False,0.9539509019766341,-0.1785986879232846
16918,RHBG,False,False,0.5192597366088696,1.3125068654039347
16919,PNOC,True,True,3.6038702390519254e-09,27.015130134202757
16920,ZIC2,False,False,0.18362327746500284,2.194346900322059
16921,TRIM59,False,False,0.47444531712721216,-0.6719080549448257
16922,OSBPL11,False,False,0.696747381177159,0.4828035875793084
16923,ZBTB22,False,False,0.347506639323779,-1.581584912855174
16924,RFTN2,False,False,0.5646581490087611,-1.0033238185695863
16925,VENTX,False,True,0.009447168538979292,-1.784835688661786
16926,KRT72,True,True,0.0012467352128630383,-5.134871813662759
16927,TFAP2A,False,False,0.7734158612329659,0.9233667821047522
16928,DYSF,False,False,0.1850389081709044,-4.716802473391519
16929,RPN1,False,True,0.039340371507243115,-15.117101209379314
16930,MMP28,False,False,0.6531817408008764,-0.8785922254950078
16931,WRAP53,False,False,0.7283920212407671,-0.6507921263793097
16932,AC011476.3,True,True,3.5955243045792006e-05,-4.2189581159778315
16933,HN1,False,False,0.9593835562574495,0.8160477721379209
16934,ZNRF3,False,False,0.3465850435168407,2.5129861885746894
16935,TBC1D23,False,False,0.8337074222037303,0.408879654489656
16936,PTPRE,True,True,9.28753170912072e-09,-30.543938788507596
16937,NEIL3,False,False,0.6040309416684588,1.575511428620965
16938,HECW2,False,False,0.2917255923148433,-0.7177318700056694
16939,OR1S1,False,False,0.29378946056992894,0.8761649871902265
16940,TTC1,False,False,0.7871156117213768,-0.9795175813792838
16941,CSRP3,False,False,0.6171963919924006,0.5735470718697453
16942,MESDC1,False,False,0.45014113626450913,1.8787719859517225
16943,KLHL2,False,False,0.3727265881480609,2.673832806772417
16944,ZNF578,False,False,0.8797477569566908,-0.3177541450575667
16945,ATG4A,False,False,0.6264189047782687,-1.0719635477724125
16946,PTX4,False,False,0.5311615784456244,0.5829745527648782
16947,DCANP1,False,False,0.919621132754486,0.25144518798529525
16948,FAM124B,False,True,0.014796111936857622,-3.1473772192351044
16949,LSM11,False,False,0.5421984749768083,0.6627624932999998
16950,LONP2,False,False,0.7223025694601344,0.43807574696551654
16951,PRAME,False,False,0.27420302781946393,4.648012907573218
16952,KRTAP10-4,False,False,0.5161866969899114,1.494909978807619
16953,ZNF732,False,False,0.7855000961475813,0.6362110093446893
16954,GDPD1,False,False,0.9588073550157147,0.034501733939309887
16955,RAB42,False,True,0.0003687921776165469,-2.1726018196238748
16956,PLD4,True,True,0.0007191738882076777,-169.99571166584803
16957,ZNF570,False,False,0.39039201208814,-1.3223418727889662
16958,SLC44A1,False,False,0.11327562606895279,2.7286531571724097
16959,NT5C,False,False,0.597018803390791,-1.275029827310334
16960,HMGA2,False,False,0.8017929109872364,0.7673474691042799
16961,NAPRT,False,False,0.8973025849625891,0.4190425709586272
16962,NUP85,False,False,0.7986935275296241,0.6063416188965576
16963,TBCA,False,False,0.5298233604769504,-33.84912695889648
16964,CMTM8,False,False,0.050651760859683766,1.5266729790796214
16965,PDIA6,False,False,0.20987901562249467,12.901071147034429
16966,RPS20,True,True,4.374940702137977e-09,536.9072341772417
16967,OR9Q2,False,False,0.47379742690957427,0.37777203971779655
16968,CYB561D2,True,True,0.004083214243002306,-8.609411535379309
16969,PIGO,False,True,0.032503671828865044,-4.154116305599999
16970,LRRD1,False,False,0.7732811916420604,0.6431093089473516
16971,EPN3,False,False,0.14602765910478863,-1.6046335176632183
16972,OR2T29,False,False,0.9589907075265284,0.061865048602232076
16973,BRSK2,False,False,0.3539698798246338,-0.8841054305534621
16974,C2orf54,False,False,0.7126729322372491,0.8564465464448965
16975,ZW10,False,False,0.43529431846694266,1.7511687784896566
16976,ZNF146,False,False,0.0756287831292486,3.9657237297241394
16977,MYNN,False,False,0.9972735844805993,-0.004374194965519607
16978,TRIM47,False,False,0.36429953514812186,-1.6596092174198631
16979,TBX2,False,False,0.7183813478540138,-0.8805835040851884
16980,KCTD18,False,True,0.00825931489197905,-2.8579489386896597
